task,time,text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,idresponse.text,heartbeatresponse.text,confidenceslider.response,confidenceslider.rt,text_2.started,text_2.stopped,key_guess.keys,key_guess.rt,key_guess.started,key_guess.stopped,text_3.started,text_3.stopped,key_noguess.keys,key_noguess.rt,key_noguess.started,key_noguess.stopped,text_4.started,text_4.stopped,key_noguess_perturbed.keys,key_noguess_perturbed.rt,key_noguess_perturbed.started,key_noguess_perturbed.stopped,text_perturbed.started,text_perturbed.stopped,participant,session,date,expName,psychopyVersion,frameRate
Count20,20,+,0,0,0,0,ID 027 ,Enter Number 11,0.155555556,4.463382702,,,,,,,,,,,,,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
Count25,25,+,0,1,1,1,,Enter Number13,0.236111111,2.065067939,,,,,,,,,,,,,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
Count40,40,+,0,2,2,4,,Enter Number   19 ,0.236111111,1.733726038,,,,,,,,,,,,,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
Count30,30,+,0,3,3,2,,Enter Number  10,0.125925926,2.16559829,,,,,,,,,,,,,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
Count35,35,+,0,4,4,3,,Enter Number   17  ,0.125925926,1.347912285,,,,,,,,,,,,,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
,,,,,,,,,,,568.4546787,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.451131597161293, 2.891304599121213, 4.411362420301884, 5.979283572174609, 7.763357551768422, 9.418989807832986, 11.16324488632381, 12.955022603739053, 14.78749725734815, 16.595311543904245, 18.40326217096299, 20.179327008780092, 22.267122804187238, 24.219581237994134, 26.315274856984615, 28.219266531523317, 30.147102773655206, 32.21137191588059, 33.98734436323866, 36.05107680382207, 38.26713659893721, 40.45125157665461, 42.65951941302046, 44.83508726488799, 46.97106462623924, 48.90712173935026, 50.93129737442359, 52.79526740126312, 54.94711226923391, 56.827290173154324, 59.38724388787523]",711.3735995,None,,,,,,,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
,,,,,,,,,,,772.3507305,None,,,,,711.3735995,None,['space'],[33.5844629839994],869.0244926,None,,,,,,,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
,,,,,,,,,,,930.0185273,None,,,,,,,,,,,869.0244926,None,None,,1008.843777,None,,,27,1,2021_Feb_22_1120,Heartbeat,2020.2.10,60.01020324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.843777,None,,,,,,
